"BuildingAge","BuildingHeight","Insulation","AverageTemperature","SunlightExposure","WindSpeed","OccupancyRate","HeatingLoad"
13.97,7.64,1,21.52,218.92,1.63,0.57,197.12
11.92,19.4,0,11.32,405.95,2.2,0.67,236.54
21.55,14.47,1,10.94,303.57,6.04,0.45,239.08
16.62,17.31,1,23.36,48.41,7.02,0.5,228.06
22.68,10.89,0,16.15,134.17,2.05,0.36,227.24
20.96,21.35,1,22.95,85.8,7.44,0.71,244.87
20.09,13.63,0,15.67,239.8,0.89,0.48,225.97
12.82,10.82,1,19.06,20.36,6.62,0.77,214.76
28.1,24.37,0,21.39,525.03,4.64,0.34,255.14
18.86,19.66,1,17.64,149.43,2.03,0.64,237.87
8.76,20.86,0,17.11,675.1,3.92,0.52,220.23
20.84,9.29,1,16.16,218.19,1.22,0.2,214.34
48.52,31.91,0,22.42,687.83,2.92,0.17,300.56
23.86,5.33,1,19.12,22.69,6.54,0.48,217.99
19.84,65.72,0,18.73,727.68,3.38,0.49,450.48
15.5,17.07,0,18.32,73.69,4.94,0.55,234.84
10.52,9.05,1,22.01,58.51,1.5,0.41,195.97
29.54,8.33,0,12.7,108.95,4.82,0.45,239.56
30.19,6.08,1,14.06,180.42,5.89,0.92,229.84
20.86,19.4,0,20.23,110.1,2.11,0.08,238.98
36.33,7.56,1,17.63,55.46,3.2,0.22,231.96
29.42,12.45,1,17.35,207.39,5.4,0.54,235.98
31.08,42.71,0,15.87,1250.71,8.97,0.55,326.27
6.31,24.76,1,20.81,84.03,4.07,0.51,238.71
23.86,19.65,0,18.75,29.82,4.4,0.7,254.29
9.2,60.5,0,21.34,630.36,6.16,0.45,405.58
24.4,19.24,1,21.51,139.32,5.11,0.52,242.44
26.35,7.03,1,8.87,44.64,5.56,0.17,236.62
7,41,1,17.12,778.14,5.9,0.47,290.7
31.96,17.25,1,13.55,72.89,6.08,0.45,262.52
13.66,14.29,1,10.18,80.11,10.06,0.27,241.29
37.45,14.48,1,15.6,214.2,3.85,0.52,249.79
17.09,6.33,1,25.06,16.62,2.28,0.63,194.05
22.02,9.06,0,16.04,100.82,3.22,0.25,226.64
24.07,25.87,1,18.48,486.57,6.6,0.2,264.49
25.88,17.41,1,26.17,715.64,1.88,0.6,212.53
21.91,5.73,1,14.51,182.42,3.78,0.82,218.08
24.36,17.96,1,17.29,133.13,9.03,0.16,253.06
32.49,15.56,1,20.89,864.24,3.86,0.5,228.57
26.55,13.79,1,18.72,60.06,2.12,0.91,233.33
65.73,6.88,0,21.12,151.75,4.47,0.81,269.84
16.73,11.68,1,19.76,134.7,3.16,0.4,214.85
18.77,4.53,1,19.46,426.13,4.16,0.65,197.06
30.17,27.85,1,15.57,856.62,4.76,0.47,266.04
16.02,70.81,0,17.28,334.41,2.44,0.57,496.74
36.6,12.85,1,20.53,118.13,4.05,0.61,241.46
18.47,4.11,1,17.14,185.12,6.37,0.8,204.47
12.32,11.98,1,19.31,110.75,3.55,0.38,209.65
27.24,26.14,0,19.81,196.05,8.98,0.7,280.65
17.77,60.7,0,15.16,415.99,4.38,0.7,432.68
17.61,20.64,0,17.84,467.56,7.53,0.28,242.25
21.74,17.57,1,20.53,120.22,5.42,0.62,239.11
17.74,25.45,0,19.73,125.39,1.49,0.94,251.24
7,53.83,1,21.74,413.33,6.15,0.56,364.3
65.87,11.27,0,20.66,69.98,2.24,0.37,275.45
15.16,59.54,1,16.97,622.21,6.13,0.4,410.52
35.35,21.38,1,22.65,123.59,4.11,0.8,263.16
20.15,10.41,1,23.62,206.49,2.83,0.56,206.26
22.77,36.16,0,20.01,572.87,8.71,0.78,304.37
43.82,10.12,0,18.14,143.61,3.49,0.74,249.7
17.06,19.38,1,20.07,167.09,4.99,0.5,235.81
20.24,24.33,0,27.33,174.53,5.11,0.55,250.82
40.3,32.41,0,11.08,214.33,0.59,0.29,319.09
19.67,18.31,1,14.96,202.35,4.41,0.6,239.4
30.62,9.91,1,16.15,35.43,0.75,0.16,232.53
20.56,15.78,0,10.91,140.89,5.52,0.33,249.53
19.08,18.6,1,9.65,111.8,4.4,0.41,250.31
32.59,8.66,1,15.99,158.88,6.52,0.32,235.23
21.66,44.92,0,13.54,451.81,4.78,0.9,351.24
13.17,50.3,1,28.12,643.24,2.76,0.43,327.77
29.85,18.79,1,24.16,313.69,7.72,0.71,244.8
9.19,12.38,0,17.86,56.01,0.71,0.75,210.68
14.69,6.66,1,23.94,71.11,8.24,0.47,202.26
37.57,6.87,1,14.69,123.61,2.73,0.76,238.58
29.35,6.4,1,17.61,405.99,1.78,0.53,210.99
21.33,13.42,0,20.49,156.13,3.53,0.82,228.05
19.39,9.69,0,20.67,105.56,4.63,0.58,217.19
4.88,61.65,1,20.32,750.78,12.88,0.83,412.88
32.98,81.29,1,23.45,533.17,9.46,0.63,592.32
26.72,35.85,1,17.62,467.15,2.94,0.35,301.89
19.26,6.48,0,15.23,17.94,2.02,0.33,213.39
28.04,8.41,1,18.64,133.01,0.58,0.27,216.35
16.14,15.99,1,16.01,145.59,2.63,0.27,226.65
15.28,30.74,1,16.97,112.44,4.53,0.66,278.13
23.91,11.37,1,13.83,79.74,9.82,0.44,245.1
28.56,66.04,1,24.26,280.07,3.72,0.28,466.81
17.23,10.97,1,16.73,59.99,3.27,0.38,220.46
25.38,12.61,0,18.34,65.38,4.14,0.55,232.92
11.48,23.86,1,18.64,107.94,3.01,0.26,242.86
45.26,7.35,0,15.2,139.96,2,0.35,250.21
22.22,14.69,0,22.86,104.74,3.7,0.2,226.42
37.02,42.22,0,13.77,738.75,6.11,0.77,352.22
16.08,5.32,0,20.29,221.35,1.74,0.42,196.66
16.92,26.15,0,18.62,579.16,3.53,0.83,248.79
23.57,27.44,1,26.59,619.62,0.35,0.78,240.85
25.13,13.47,0,12.14,12.39,2.02,0.85,245.82
19.65,48.7,0,20.66,531.96,1.34,0.44,351.18
21.77,5.67,0,11.57,163.53,2.74,0.42,224.03
15.03,10.42,0,19.19,112.46,4.74,0.39,216.69
25.13,5.47,1,18.75,139.66,1.65,0.49,208.95
19.79,44.39,0,17.62,26.71,8.42,0.59,363.93
17.33,22.43,0,13.36,50.56,5.51,0.68,266.18
3.42,22.07,1,14.54,57.28,6.52,0.54,242.59
20.33,18.43,1,12.42,140.76,0.32,0.77,241.13
13.67,3.46,1,23.56,68.14,4.94,0.8,192.48
48.62,64.18,0,14.97,819.06,5.82,0.42,480.36
26.98,47.29,1,9.77,679.47,4.49,0.52,366.07
17.84,15.99,1,13.29,125.94,5.5,0.62,236.32
11.75,9.98,1,20,9.55,4.97,0.5,210.79
9.13,52.6,1,27.57,589.41,7.76,0.18,349.45
24.23,7.49,1,20.85,169.07,2.81,0.4,211.3
36.81,10.67,1,23.46,46.94,3.62,0.88,233.8
31.36,5.76,1,20.02,88.5,0.93,0.22,220.42
16.87,26.38,1,14.47,370.4,6.64,0.24,264.33
11.68,12.04,1,18.62,43.27,3.3,0.31,209.84
21.5,23.4,1,18.36,324.15,4.81,0.55,254.63
14.08,15.21,1,18.49,90.88,5.35,0.51,221.07
25.66,13.28,0,19.89,100.32,4.89,0.22,235.84
35.61,9.5,0,16.43,58.68,4.18,0.74,244.72
31.22,4.93,0,26.7,130.13,10.8,0.78,225.56
20.61,11.91,1,20.8,97.66,2.41,0.96,218.28
19.68,22.97,1,21,59.75,4.22,0.49,249.74
24.66,15.25,0,16.67,145.89,6.22,0.47,244.49
17.72,11.3,0,17.92,106.06,4.31,0.6,223.72
19.5,39.92,1,22.21,745.81,2.14,0.27,290.35
18.36,8.69,1,18.42,225.94,5.74,0.15,214.69
24.93,5.14,0,22.11,139.36,3.68,0.75,209.67
23.26,49.33,0,18.09,636.85,6.92,0.6,366.79
19.82,11.45,0,21.24,151.03,6.49,0.42,221.3
28.85,8.82,1,22.89,113.19,2.39,0.65,216.33
29.21,12,1,19.55,114.38,1.79,0.55,229.87
37.39,8.84,0,13.25,85.53,5.66,0.8,254.65
19.34,48.52,1,14.7,906.77,1.7,0.5,338.29
32.55,17.24,1,19.47,46.4,3.47,0.18,248.87
31.48,24.03,1,15.33,165.15,0.72,0.67,271.97
26.45,44.9,0,13.07,425.12,2.34,0.51,357.67
17.99,7.25,0,16.49,174.62,2.21,0.12,209.57
24.31,11.84,0,16.99,141.09,8.4,0.61,237.65
32.89,5.95,0,20,96.76,2.4,0.46,222.68
18.24,17.86,1,16.7,105.81,2.94,0.05,235.91
16.79,21.21,1,25.09,450.23,10.98,0.15,235.19
7.14,9.95,1,20.95,167.83,3.67,0.24,196.66
22.31,8.51,0,17.25,91.26,1.46,0.62,219.97
21.15,6.96,0,17.65,142.8,2.58,0.51,211.16
12.62,7.95,1,13.89,117.88,2.64,0.57,204.57
16.28,32.84,1,25.83,770.03,2.43,0.6,251.48
15.13,35.93,1,13.4,608.68,0.89,0.94,287.33
49.13,6.72,1,20.96,84.88,4.74,0.42,245.95
14.24,19.1,0,20.92,438.8,4.77,0.66,229.57
40.39,12.8,1,22.26,135.73,3.07,0.6,241.37
27.89,15.94,1,20.33,57.91,0.67,0.04,233.6
29.53,4.31,1,14.24,61.93,4.2,0.35,225.62
31.9,62.59,1,17.63,595.41,3.58,0.55,448.56
23.99,4.86,1,22.62,88.18,2.41,0.29,205.53
9.71,11.05,1,22.36,53.1,3.4,0.2,201.77
13.4,7.59,1,25.49,295.19,3.27,0.6,188.55
24.03,13.73,0,16.82,272.4,6.48,0.11,238.57
20.2,11.87,1,17.65,66.48,3.19,0.38,221.9
24.12,35.66,1,11.78,961.87,4.72,0.59,292.17
14.43,15.66,1,21.56,334.87,1.74,0.69,207.96
35.23,50.55,1,11.04,487.38,5.79,0.23,401.65
24.56,15.2,0,12.83,186.92,2.65,0.36,245.81
10.36,31.47,1,16.63,181.64,0.4,0.36,271.14
13.28,11.67,1,18.18,723.47,7.36,0.17,207.22
11.2,15.7,1,19.26,67.55,3.53,0.78,222.81
31.04,6.52,0,22.01,289.37,4.71,0.8,222.13
40.07,29.87,1,23.4,460.18,6.72,0.3,291.1
17.4,6.23,0,17.98,88.89,5.77,0.28,215.43
52.9,16.09,1,19.12,166.33,10.47,0.41,279.2
12.34,4.1,0,13.28,194.78,4.71,0.86,208.53
18.53,3.27,1,13.62,191.93,4.96,0.35,205.69
35.75,8.18,0,11.96,69.24,5.88,0.74,250.97
20.22,29.14,1,16.42,41.23,2.15,0.56,275.17
43.47,9.12,1,17.83,114.97,3.95,0.1,246.88
26.21,8.65,1,14.49,276.35,1.35,0.62,221.06
16.18,6.51,1,13.48,14.36,2.99,0.52,211.98
5.91,43.62,0,10.48,627.62,4.42,0.57,321.66
45.47,65.99,1,28.68,809.34,2.93,0.72,461.85
14.22,4.14,1,18.36,115.1,5.67,0.03,199.62
18.03,16.12,1,21.5,476.7,5.72,0.28,218.22
36.11,28.5,0,19.36,696.49,6.28,0.4,281.64
20.58,36.63,1,27.23,465.09,3.59,0.57,285.04
42.87,24.51,0,14.9,94.17,1.88,0.58,293.38
31.06,45.16,0,15.42,509.72,5.71,0.37,363.53
28.86,10.16,1,23.12,254.73,1.7,0.2,212.84
19.89,11.61,0,20.11,107.51,1.69,0.69,218.77
16.74,11.38,0,14.44,93.42,8.69,0.09,236.57
14.68,7.55,0,18.03,357.51,2.96,0.32,204.06
37.33,53.02,0,17.92,484.77,1.17,0.53,400.57
13.66,15.63,0,23.74,75.69,6.76,0.52,221.26
47.02,14.98,0,20.3,111.51,1.07,0.67,259.52
11.68,6.21,0,12.33,210.85,1.41,0.34,203.91
26.22,27.75,1,19.97,124,8.09,0.21,281.96
31.5,12.83,1,19.06,283.53,7.59,0.94,238.29
19.46,23.71,1,17.19,772.6,2.56,0.21,233.86
25.91,47.47,0,14.03,634.44,6.33,0.84,365.58
24.87,9.51,1,21.29,163.46,6.56,0.15,218.93
17.5,22.05,0,16.49,548.92,6.25,0.7,247.22
15.1,16.22,1,10.37,214.22,4.48,0.51,236.13
25.04,13.75,1,14.67,257.85,2.33,0.39,230.85
16.05,82.52,0,13.63,785.67,2.36,0.77,573.49
20.48,18.55,1,16.33,34.38,6.09,0.12,247.78
8.3,10.03,1,16.62,255.5,3.63,0.96,201.9
25.11,42.87,0,18.84,483.44,4.1,0.2,333.56
9.56,8.85,0,23.52,104.6,0.75,0.09,191.68
47.22,11,1,22.14,100.15,5.49,0.28,250.43
33.29,67.07,1,8.06,505.65,2.55,0.26,497.98
15.41,66,0,17.28,873.73,5.31,0.36,447.93
14.94,40.58,0,14.52,451.19,1.87,0.69,314.56
21.69,52.16,1,14.87,623.34,6.2,0.23,377.52
52.73,12.82,1,28.27,52.01,4.82,0.7,250.24
10.67,12.3,1,26.22,28.99,6.45,0.42,202.95
25.4,7.47,1,10.82,212.84,2.71,0.62,228.33
16.28,7.2,1,16.71,115.3,4.22,0.66,208.73
8.7,54.73,1,21.78,703.15,3.45,0.17,357.67
14.45,11.46,0,15.85,175.99,10.12,0.48,234.18
26.13,19.15,1,15.55,154.59,1.06,0.42,250.82
5.06,8.49,1,11.84,154.97,9.29,0.4,212.14
18.52,10.6,1,12.29,92.7,3.83,0.77,226.95
22.7,5.32,1,8.96,223.73,4.5,0.53,226.41
29.66,21.76,1,23.13,817.77,2.61,0.3,230.62
7.44,7.89,1,18.15,377.83,5.66,0.06,195.27
15.62,6.82,0,18.2,60.8,4.87,0.22,211.67
35.47,47.61,1,15.79,591.65,5.79,0.74,373.01
34.69,14.6,1,12.19,68.24,7.18,0.79,258.55
32.24,35.08,0,18.99,677.94,7.93,0.68,309.29
26.11,25.3,0,17.6,581.14,4.92,0.37,264.35
15.38,12.66,1,20.71,184.74,6.08,0.25,214.43
30.59,10.23,0,21.17,121.65,4.18,0.86,233.12
24.44,41.88,0,20.08,636.65,5.79,0.5,325.92
30.58,47.26,1,21.12,736.39,12.25,0.82,359.5
17.52,21.79,0,21.48,59.32,3.79,0.35,248.75
24.16,19.92,0,15.39,52.47,4.37,0.82,260.55
10.93,14.95,1,23.18,750.38,5.16,0.77,197.2
23.8,23.67,0,19.31,38.05,0.77,0.53,258.33
47.45,21.34,0,23.03,36.68,5.31,0.79,280.93
39.84,28.99,0,14.28,337.08,5.4,0.54,306.97
24.81,5.27,0,20.8,265.92,3.5,0.2,207.24
33.31,11.9,0,21.05,126.62,0.79,0.25,231.79
23.19,15.95,1,23.51,154.21,6.27,0.28,229.54
12.2,19.16,0,19.38,761.51,5.81,0.26,219.1
17.39,22.3,0,26.49,789.95,1.24,0.44,215.16
10.67,16.32,1,15.45,72.22,2.46,0.79,229.11
23.29,43.13,1,12.78,487.49,2.49,0.28,333.51
22.18,13.45,1,21.83,446.55,7.52,0.65,220.56
24.18,30.5,0,15.39,146.68,4.77,0.73,296.87
37.95,45.03,0,8.98,735.45,6.05,0.39,370.42
19.92,22.76,1,15.31,25.37,5.57,0.39,261.89
29.67,5.01,0,27.28,55.25,1.92,0.42,210.54
24.98,5.67,1,18.37,144.5,3.01,0.66,210.3
44.08,19.1,1,18.94,69.95,10.73,0.48,281.37
51.32,28.16,1,20.65,490.63,1.29,0.37,292.04
14.84,20.91,1,17.15,16.79,7.99,0.38,250.69
32.82,35.91,1,22.17,445.42,3.89,0.62,306.41
20.02,16.4,1,17.27,544.84,4.63,0.4,226.93
14.59,16.6,1,10.15,215.4,1.81,0.45,233.48
12.19,31.25,1,11.82,618.35,3.05,0.77,267.1
16.94,20.39,0,17.97,673.97,1.98,0.51,224.87
11.5,23.87,1,14.01,148.49,2.18,0.68,249.14
26.73,11.12,1,20.7,214.96,6.27,0.26,221.42
31.3,58.36,0,16.07,674.04,3.52,0.32,421.02
26.31,21.62,1,11.27,111.71,4.08,0.52,270.71
16.51,13.83,1,13.33,129.88,4.53,0.59,230.68
14.09,16.61,1,22.23,73.33,0.99,0.71,217.71
12.3,9.84,1,16.97,24.12,4.95,0.38,214.26
63.3,12.69,0,22.22,200.77,1.22,0.92,266.83
9.12,7.37,0,19.83,147.55,4.43,0.67,201.92
13,9.25,1,17.88,63.81,4.3,0.13,209.39
13.78,30.87,0,19.29,540.7,2.12,0.46,260.84
15.19,8.55,0,19.26,27.44,3.23,0.76,211.55
19.89,73.87,1,22.38,701.39,7.11,0.74,508.27
16.14,75.4,1,20.12,547.31,2.1,0.53,515.08
25.94,29.31,1,10.4,698.15,4.73,0.82,280.99
10.95,30.58,0,19.01,715.8,1.15,0.6,250.03
12.16,5.12,0,13.4,98.46,5.47,0.42,209.55
40.41,34.08,0,16.38,284.98,3.48,0.68,321.9
25.57,13.91,0,22.89,284.43,4.96,0.31,228.01
44.86,26.53,1,19.61,342.5,6.38,0.97,292.37
13.12,12.64,1,14.03,101.41,4.52,0.8,224.39
24.43,33.86,0,19.49,779.79,2.41,0.39,272.56
24.69,9.28,0,14.76,312.55,3.31,0.34,226.38
85.18,40.82,1,18.53,728.74,5.2,0.45,389.93
83.13,13.32,0,12.88,175.8,4.39,0.69,313.76
21.61,13.65,1,24.8,94.75,5.16,0.32,224.18
10.95,18.91,0,15.46,93.47,5.39,0.49,240.63
27.46,55.73,1,19.43,649.46,5.96,0.33,398.87
38.67,38.87,0,19.68,530.15,5.6,0.4,331.78
21.03,11.24,0,16.89,173.03,4.03,0.57,227.59
20.43,16.35,1,16.14,148.96,4.7,0.6,242.42
12.16,4.99,1,15.69,45.82,1.35,0.11,196.98
26.98,15.69,0,18.28,20.09,13.63,0.46,263.94
5.61,84.75,1,17.99,412.52,1.77,0.3,590.63
4.23,21.8,1,12.37,203.74,3.51,0.36,235.9
20.25,10.78,1,21.82,210.32,10.01,0.36,222.17
18,7.25,1,21.32,269.68,0.86,0.29,195.51
25.39,21.43,0,27.63,842.43,3.46,0.64,226.56
18.81,14.46,0,25.86,53.04,3.56,0.49,217.3
7.3,13.89,1,23.07,643.45,0.45,0.39,192.06
13.67,14.78,1,17.44,172.26,2.15,0.36,221.09
16.72,8,0,19.33,147.18,3.51,0.54,210.12
17.29,28.96,1,17.76,46.38,3.36,0.18,272.36
15.43,5.3,0,22.64,110.51,8.48,0.65,209.76
16.65,16.57,1,20.12,129.06,5.39,0.33,227.16
28.32,56.12,1,20.99,728.02,6.09,0.7,395.19
19.96,12.38,1,13.7,164.87,4.42,0.45,228.68
30.58,17.91,1,16.36,161.35,4.62,0.77,250.16
45.28,7.09,0,13.42,25.5,5.26,0.57,258.41
53.24,9.12,0,18.94,167.31,5.44,0.27,263.19
10.21,26.92,1,27.21,300.85,9.75,0.77,244.21
27.46,64.53,1,21.9,771.91,3.26,0.43,437.72
38.27,15.22,1,13.53,274.63,4.79,0.26,255.55
8.59,7.83,1,16.41,136.56,8.74,0.72,210.36
25.52,46.64,1,8,491.27,4.91,0.38,365.71
26.78,17.44,1,15.37,678.03,2.19,0.51,232.16
31.72,17.43,0,12.72,57.81,0.43,0.27,260.33
11.12,7.24,0,12.3,167.7,4.83,0.49,215.21
10.51,8.84,0,20.37,302.93,3.84,0.74,199.29
25.95,9.79,0,13.93,143.99,4.16,0.37,234.24
20.5,17.47,1,17.83,981.63,10.28,0.62,222.4
33.59,7.29,1,18.24,164.71,1.58,0.2,223.15
24.58,45.95,1,15.66,452.99,12.57,0.78,367.14
28.63,4.89,0,18.61,148.9,3.6,0.44,219.88
27.19,7.77,0,24.08,217.4,1.38,0.67,211.55
59.66,17.9,0,14.37,78.69,4.54,0.34,299.99
36.36,30.42,1,16.22,139.05,1.01,0.53,301.09
13.43,11.49,1,20.23,73.51,4.82,0.75,212.56
10.68,10.89,1,17.63,116.58,1.96,0.37,206.24
24.26,24.24,1,15.24,445.81,1.93,0.33,255.46
25.08,14.99,1,18.13,255.02,7.16,0.62,237.31
14.22,12.23,1,13.58,277.53,4.79,0.58,217.9
27.24,32.6,0,15.64,562.04,6.03,0.23,294.61
20.8,14.54,1,16.7,78.62,5.61,0.62,230.3
17.92,15.1,1,18.89,159.98,3.24,0.66,225.72
15.31,8.07,1,11.92,71.38,8.11,0.39,226.44
30.1,14.36,1,11.49,59.56,2.75,0.72,246.84
8.27,22.37,0,19.53,114.26,12.94,0.56,256.63
34.44,7.07,1,17.27,190.68,5.1,0.68,230.26
16.79,46.28,0,10.01,549.56,5.72,0.86,358.64
13.74,7.18,1,20.53,214.99,4.03,0.55,192.98
10.74,15.91,0,15.25,250.15,5.12,0.82,228.35
26.91,9.02,1,16.1,32.05,4.51,0.58,225.94
15.65,49.51,0,17.27,509.36,13.58,0.51,378.28
12.56,16.66,1,17.08,64.2,3.28,0.87,227.22
25.34,24.57,1,17.51,543.2,1.11,0.23,249.62
14.86,8.35,0,20.02,86.76,1.82,0.86,208.86
33.26,53.31,1,25.09,596.45,1.66,0.57,376.79
32.38,7.49,1,16.59,109.83,2.51,0.6,229.58
9.77,13.22,0,21.21,86.51,1.93,0.1,207.44
7.09,9,1,16.78,24.62,7.43,0.62,210.45
31.08,22.7,1,14.95,334.06,4.39,0.51,266.75
24.79,12.61,1,9.26,60.3,6.16,0.35,249.62
13.54,6.61,1,21.29,142.05,4.04,0.58,195.53
28.83,23.1,0,22.63,101.65,1.11,0.67,256.84
13.65,48.77,1,16.94,448.05,3.66,0.44,349.47
27.48,12.35,1,17.55,154.96,4.24,0.37,230.04
34.24,33,1,17.28,497.28,1.88,0.29,293.26
24.33,8.54,1,20.14,146.27,7.7,0.4,216.82
15.17,14.45,1,11.76,102.98,6.27,0.62,236.64
13.95,75.84,1,24.04,413.1,3.32,0.28,518.15
12.78,8.74,1,14.37,113.83,7.55,0.49,219.32
37.41,8.7,1,12.23,97.62,6.89,0.17,253.33
12.35,26.18,0,10.06,369.84,6.98,0.72,271.7
13.97,19.52,1,19.39,600.37,3.13,0.54,218.85
22.8,19.43,0,11.29,640.46,2.91,0.26,249.53
18.39,7.77,1,22.57,148.72,1.46,0.91,204.76
12.56,12.83,1,18.97,204.29,5.99,0.55,212.07
10.17,14.47,1,20.61,49.42,4.37,0.44,214.16
29.46,5.97,0,17.93,62.16,7.23,0.19,234.04
25.83,6.23,0,16.18,43.85,2.83,0.36,225.29
31.16,7.79,1,16.02,35.78,4.32,0.34,231.27
12.8,4.68,0,19.52,183.91,4.8,0.53,200.66
21.92,44.66,0,13.76,674.4,4.36,0.31,341.74
23.77,17.53,1,14.42,18.79,1.97,0.06,248.94
19.96,9.35,1,16.5,336.42,2.6,0.79,211.83
11.48,12.19,0,23.49,304.16,0.52,0.54,195.48
24.67,22.61,1,18.57,874.61,11.53,0.15,247.84
41.89,10.93,1,16.15,56.51,2.87,0.36,247.02
9.39,50.94,0,11.24,1007.46,3.75,0.38,348.35
15.92,15.32,0,22.78,156.12,1.91,0.83,217.29
9.65,15.65,1,19.01,74.95,4.2,0.19,219.45
18.68,8.57,0,22,132.51,9.97,0.16,225.24
13.14,4.91,1,21.33,107.45,4.66,0.67,194.63
60.9,34.2,0,21.87,605.85,5.27,0.33,338.35
20.7,11.58,1,16.93,113.31,4.51,0.21,221.15
19.36,6.31,0,16.47,101.17,3.57,0.37,215.76
25.37,25.11,1,14.84,428,3.83,0.51,266.23
33.2,8.65,0,18.8,12.89,8.76,0.57,244.49
36.62,21.11,0,16.27,377.37,6.38,0.33,273.16
14.18,15.39,0,16.6,116.81,2.21,0.83,228.66
20.9,20.25,1,19.77,157.9,2.39,0.47,241.38
33.83,11.38,1,16.12,105.05,4.9,0.56,239.52
41.28,6.62,0,14.62,147.09,3.66,0.5,246.19
7.21,28.63,1,17.61,611.92,8.01,0.44,251.79
13.52,8.37,1,23.69,62.09,2.82,0.41,196.09
39.73,25.99,1,15.83,659.67,6.17,0.24,280.62
12.04,5.98,1,16.11,132.82,4.21,0.56,204.04
54.31,15.58,1,17.55,64.69,6.2,0.5,280.48
11.22,14.28,0,26.41,227.71,3.82,0.81,202.66
7.95,13.3,1,22.34,194.29,4.99,0.31,204.83
18.3,8.37,1,13.71,141.44,4.21,0.84,220.88
21.06,12.83,0,17.87,25.81,7.95,0.47,240.95
30.53,15.43,1,20.91,79.29,2.96,0.56,238.56
63,22.22,1,22.76,201.65,5.8,0.23,298.11
23.07,68.34,0,16.36,596.22,7.47,0.35,489.4
5.81,28.46,0,14.41,381.03,5.87,0.39,259.99
35.84,22.11,0,22.79,58.55,2.51,0.9,266.49
10.27,10.03,0,18.49,46.52,6.44,0.21,210.78
18.37,39.49,0,26.73,610.46,3.3,0.2,290.79
13.61,26.69,0,17.15,30.3,2.71,0.39,265.47
7.95,16.06,1,20.99,112.91,5.91,0.55,216.39
19.06,7.34,1,12.43,68.2,4.79,0.12,220.99
12.96,12.29,0,15.29,168.65,5.29,0.9,224.78
25.08,39.18,0,16,360.13,5.73,0.8,329.71
11.67,5.38,1,22.25,116.2,4.48,0.48,193.06
12.4,14.28,0,16.35,441.12,1.17,0.19,211.78
7.48,70.59,0,17.27,406.57,2.42,0.75,486.45
39.47,33.46,0,21.31,1045.96,5.59,0.33,290.17
24.45,35.89,1,18.39,155.63,1.39,0.63,303.34
18.84,12.34,0,12.6,56.63,4.27,0.33,232.74
14.36,43.83,1,17.04,593.4,2.87,0.21,316.41
24.07,19.82,1,16.76,364.01,7.5,0.83,250.39
26.75,28.49,1,14.44,202.1,4.03,0.79,285.61
33.94,47.29,1,18.41,379.68,3.25,0.58,365.27
26.78,34.43,0,25.37,675.73,2.18,0.39,278.05
17.8,35.48,0,18.3,360.77,7.1,0.43,302.02
20.77,10.68,1,19.14,100.68,4.99,0.57,215.83
19.09,13.58,1,25.2,304.89,1.03,0.2,205.84
82.18,13.66,1,12.17,167.82,2.58,0.84,308.91
24.6,8.49,1,28,183.16,6.29,0.94,208.45
18.22,5.35,1,9.46,135.74,3.36,0.3,217.22
15.49,9.7,0,10.61,218.11,3.94,0.65,225.57
17.83,6.22,1,16.5,88.62,0.95,0.75,204.71
11.55,4.38,0,13.88,208.86,3.26,0.4,206.07
22.97,9.33,1,11.31,74.18,4.15,0.34,229.16
7.51,9.15,0,18.42,173.55,3.01,0.41,200.62
85.54,11.67,0,15.41,372.66,5.45,0.46,311.54
12.92,22.89,0,13.67,240.1,5.09,0.79,250.63
42.23,10.96,1,14.17,146.27,5.55,0.13,257.67
20.17,30.44,0,14.52,212.92,1.88,0.4,281.38
27.18,90.33,1,17.12,626.59,6.96,0.19,657.38
23.88,9.66,0,15.26,116.81,4.4,0.45,230.39
13.09,50.7,0,19.88,409.06,4.79,0.6,362.83
18.97,37.08,0,13.4,421.68,4.64,0.08,311.71
20.05,16.58,1,20.31,77.84,4.7,0.51,233.42
13.83,56.71,1,20.84,452.76,2.17,0.77,390.41
15.72,7.71,0,13.61,243.13,2.15,0.51,209.64
12.97,10,0,22.96,110.98,6.43,0.15,210.58
29.01,6,1,19.61,85.4,4.22,0.81,218.29
22.9,10.49,0,19.73,109.21,5.69,0.62,229.16
18.58,12.28,1,16.05,171.51,4.84,0.8,226.82
16.58,17.13,1,19.44,95.47,3.87,0.67,232.45
25.33,18.61,0,15.76,227.71,5.36,0.73,252.77
23.28,55.2,1,25.67,712.43,2.23,0.25,374.75
23.04,11.63,1,16.79,172.59,2.85,0.9,221.8
12.47,11.55,1,12.55,165.09,2.64,0.69,219.64
6.55,5.57,0,17.15,142.71,1.61,0.36,192.96
23.28,18.79,0,17.96,79.3,1.69,0.63,245.69
13.81,58.18,1,16.78,632.67,6.72,0.62,401.09
27.73,7.49,1,24.15,74.22,1.6,0.65,208.13
27.7,10.83,1,20.16,31.73,5.63,0.49,231.58
18.72,12.82,1,20.23,210.79,8.05,0.81,220.75
12.05,26,0,20.09,133.18,3.59,0.37,251.33
22.85,6.61,1,15.36,166.82,10.58,0.29,224.77
19.61,19.9,0,16.02,546.23,1.34,0.62,233.39
17.88,10.35,1,11.37,89.83,4.67,0.45,227.94
13.52,21.87,0,18.44,249.41,4.79,0.57,243.79
